Molecule|Datafile|Disp2 (CCD)|Disp20|Disp21|Disp22 (S) (CCD)|Disp22 (SDQ)|Disp22 (T)|Disp22 (T) (CCD)|Dispersion|Electrostatics|Elst10,r|Elst12,r|Est. Disp22 (T)|Exch-Disp20|Exch-Ind20,r|Exch-Ind22|Exch10|Exch10(S^2)|Exch11(S^2)|Exch12(S^2)|Exchange|Ind20,r|Induction|InteractionEnergy|delta HF,r (2)|delta MP2,r (2)
water#fluoride|0770|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.151264|1.094|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.0297907|N/A|-1.312|-0.339155|N/A|N/A
water#fluoride|0771|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.128505|0.97369|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.021889|N/A|-1.197|-0.329953|N/A|N/A
water#fluoride|0772|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.110394|0.864427|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.0161058|N/A|-1.096|-0.326088|N/A|N/A
water#fluoride|0773|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.204686|-4.991|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.0518129|N/A|-1.604|-6.747|N/A|N/A
water#fluoride|0774|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.188366|-4.827|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.0443725|N/A|-1.528|-6.499|N/A|N/A
water#fluoride|0775|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.173525|-4.671|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.0380097|N/A|-1.457|-6.264|N/A|N/A
water#fluoride|0777|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.160015|-4.522|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.0325664|N/A|-1.390|-6.040|N/A|N/A
water#fluoride|0788|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-25.688|-48.025|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|148.857|N/A|-31.572|43.572|N/A|N/A
water#fluoride|0789|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-22.990|-37.090|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|123.759|N/A|-28.978|34.700|N/A|N/A
water#fluoride|0790|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-20.587|-28.144|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|102.947|N/A|-26.608|27.609|N/A|N/A
water#fluoride|0791|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-19.121|-23.112|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|91.084|N/A|-25.145|23.706|N/A|N/A
water#fluoride|0792|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-17.115|-16.744|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|75.841|N/A|-23.118|18.864|N/A|N/A
water#fluoride|0793|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-15.321|-11.572|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|63.189|N/A|-21.278|15.018|N/A|N/A
water#fluoride|0794|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-13.716|-7.386|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|52.681|N/A|-19.609|11.971|N/A|N/A
water#fluoride|0795|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-12.281|-4.013|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|43.951|N/A|-18.096|9.562|N/A|N/A
water#fluoride|0796|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-10.993|-1.309|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|36.691|N/A|-16.722|7.668|N/A|N/A
water#fluoride|0797|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-9.841|0.845422|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|30.651|N/A|-15.477|6.179|N/A|N/A
water#fluoride|0798|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-8.808|2.547|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|25.623|N/A|-14.344|5.018|N/A|N/A
water#fluoride|0799|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-7.884|3.878|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|21.433|N/A|-13.313|4.115|N/A|N/A
water#fluoride|0800|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-7.053|4.904|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|17.941|N/A|-12.372|3.420|N/A|N/A
water#fluoride|0801|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.313|5.681|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|15.028|N/A|-11.512|2.884|N/A|N/A
water#fluoride|0802|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.861|6.083|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|13.359|N/A|-10.980|2.601|N/A|N/A
water#fluoride|0803|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.147706|-4.379|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.0279082|N/A|-1.327|-5.826|N/A|N/A
water#fluoride|0804|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.136482|-4.243|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.023921|N/A|-1.268|-5.623|N/A|N/A
water#fluoride|0805|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.126237|-4.112|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.0205071|N/A|-1.212|-5.430|N/A|N/A
water#fluoride|0806|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-18.360|-12.441|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|86.528|N/A|-24.149|31.578|N/A|N/A
water#fluoride|0807|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-13.673|0.412785|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|53.155|N/A|-19.426|20.469|N/A|N/A
water#fluoride|0808|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-10.566|6.706|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|34.839|N/A|-16.179|14.800|N/A|N/A
water#fluoride|0809|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-7.863|10.495|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|21.593|N/A|-13.249|10.975|N/A|N/A
water#fluoride|0810|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.065|11.997|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|14.263|N/A|-11.208|8.987|N/A|N/A
water#fluoride|0811|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.505|12.495|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|8.919|N/A|-9.326|7.584|N/A|N/A
water#fluoride|0812|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-3.477|12.303|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|5.939|N/A|-7.982|6.783|N/A|N/A
water#fluoride|0813|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.590|11.690|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|3.751|N/A|-6.715|6.136|N/A|N/A
water#fluoride|0814|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.005|10.981|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|2.520|N/A|-5.795|5.701|N/A|N/A
water#fluoride|0833|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-26.216|-128.04|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|134.655|N/A|-42.506|-62.107|N/A|N/A
water#fluoride|0834|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-22.571|-112.398|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|105.565|N/A|-36.971|-66.375|N/A|N/A
water#fluoride|0835|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-18.729|-96.736|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|77.973|N/A|-31.180|-68.671|N/A|N/A
water#fluoride|0836|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-15.547|-84.389|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|57.684|N/A|-26.435|-68.687|N/A|N/A
water#fluoride|0837|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-12.916|-74.544|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|42.748|N/A|-22.544|-67.256|N/A|N/A
water#fluoride|0838|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-1.506|10.097|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|1.609|N/A|-4.919|5.281|N/A|N/A
water#fluoride|0845|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-22.394|24.680|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|129.951|N/A|-34.883|97.354|N/A|N/A
water#fluoride|0846|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-18.480|35.973|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|94.328|N/A|-29.359|82.463|N/A|N/A
water#fluoride|0847|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-15.267|43.039|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|68.652|N/A|-24.910|71.514|N/A|N/A
water#fluoride|0854|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-27.350|-118.152|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|151.196|N/A|-53.275|-47.580|N/A|N/A
water#fluoride|0855|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-24.414|-105.356|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|125.713|N/A|-47.468|-51.525|N/A|N/A
water#fluoride|0856|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-21.806|-94.408|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|104.563|N/A|-42.364|-54.015|N/A|N/A
water#fluoride|0857|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-19.479|-85.017|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|87.024|N/A|-37.896|-55.369|N/A|N/A
water#fluoride|0858|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-17.412|-76.938|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|72.469|N/A|-33.978|-55.859|N/A|N/A
water#fluoride|0859|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-15.563|-69.967|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|60.387|N/A|-30.538|-55.681|N/A|N/A
water#fluoride|0860|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-13.909|-63.929|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|50.352|N/A|-27.514|-55.000|N/A|N/A
water#fluoride|0861|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-12.436|-58.679|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|42.014|N/A|-24.853|-53.954|N/A|N/A
water#fluoride|0862|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-11.121|-54.097|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|35.082|N/A|-22.506|-52.643|N/A|N/A
water#fluoride|0863|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-1.177|9.324|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|1.091|N/A|-4.278|4.960|N/A|N/A
water#fluoride|0864|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.894282|8.482|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.703245|N/A|-3.663|4.628|N/A|N/A
water#fluoride|0865|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.709374|7.797|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.480798|N/A|-3.210|4.359|N/A|N/A
water#fluoride|0866|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.547474|7.082|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.312586|N/A|-2.772|4.075|N/A|N/A
water#fluoride|0867|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.44051|6.514|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.215123|N/A|-2.447|3.841|N/A|N/A
water#fluoride|0868|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.346238|5.928|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.140794|N/A|-2.130|3.592|N/A|N/A
water#fluoride|0869|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.282252|5.466|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.0974005|N/A|-1.893|3.388|N/A|N/A
water#fluoride|0870|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.225034|4.991|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.0640893|N/A|-1.661|3.170|N/A|N/A
water#fluoride|0871|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.185657|4.617|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.0445303|N/A|-1.484|2.992|N/A|N/A
water#fluoride|0872|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.149993|4.232|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.0294442|N/A|-1.312|2.800|N/A|N/A
water#fluoride|0873|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.124266|3.928|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.020552|N/A|-1.180|2.645|N/A|N/A
water#fluoride|0874|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.101713|3.615|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.0136636|N/A|-1.049|2.478|N/A|N/A
water#fluoride|0875|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.0858215|3.367|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.00958643|N/A|-0.948689|2.342|N/A|N/A
water#fluoride|0876|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.0710965|3.111|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.00641685|N/A|-0.848332|2.198|N/A|N/A
water#fluoride|0877|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.0606038|2.907|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.00453185|N/A|-0.770933|2.080|N/A|N/A
water#fluoride|0893|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-26.162|-65.931|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|148.541|N/A|-32.004|24.444|N/A|N/A
water#fluoride|0894|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-23.411|-54.522|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|123.588|N/A|-29.353|16.301|N/A|N/A
water#fluoride|0895|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-20.960|-45.080|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|102.879|N/A|-26.930|9.909|N/A|N/A
water#fluoride|0896|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-18.077|-34.980|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|80.631|N/A|-24.032|3.542|N/A|N/A
water#fluoride|0897|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-16.176|-28.923|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|67.212|N/A|-22.092|0.0207|N/A|N/A
water#fluoride|0898|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-14.477|-23.920|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|56.058|N/A|-20.331|-2.671|N/A|N/A
water#fluoride|0899|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-12.964|-19.792|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|46.787|N/A|-18.738|-4.707|N/A|N/A
water#fluoride|0900|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-11.603|-16.388|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|39.074|N/A|-17.294|-6.212|N/A|N/A
water#fluoride|0901|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-10.010|-12.766|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|30.762|N/A|-15.576|-7.590|N/A|N/A
water#fluoride|0902|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-8.961|-10.606|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|25.730|N/A|-14.425|-8.262|N/A|N/A
water#fluoride|0910|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-26.099|-89.379|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|144.082|N/A|-48.983|-20.379|N/A|N/A
water#fluoride|0911|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-22.401|-74.216|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|112.332|N/A|-42.076|-26.361|N/A|N/A
water#fluoride|0912|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-19.242|-62.090|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|87.687|N/A|-36.281|-29.925|N/A|N/A
water#fluoride|0913|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-16.540|-52.353|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|68.543|N/A|-31.413|-31.763|N/A|N/A
water#fluoride|0914|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-14.216|-44.500|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|53.653|N/A|-27.315|-32.378|N/A|N/A
water#fluoride|0915|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-12.225|-38.131|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|42.059|N/A|-23.858|-32.156|N/A|N/A
water#fluoride|0916|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-10.518|-32.938|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|33.019|N/A|-20.932|-31.369|N/A|N/A
water#fluoride|0917|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-9.055|-28.679|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|25.960|N/A|-18.445|-30.218|N/A|N/A
water#fluoride|0918|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-8.095|-25.982|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|21.697|N/A|-16.823|-29.203|N/A|N/A
water#fluoride|0919|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.973|-22.927|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|17.103|N/A|-14.934|-27.731|N/A|N/A
water#fluoride|0920|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-6.012|-20.379|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|13.503|N/A|-13.310|-26.198|N/A|N/A
water#fluoride|0921|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-5.187|-18.242|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|10.677|N/A|-11.907|-24.659|N/A|N/A
water#fluoride|0922|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.477|-16.436|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|8.456|N/A|-10.690|-23.147|N/A|N/A
water#fluoride|0933|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-28.395|-139.266|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|154.522|N/A|-49.798|-62.937|N/A|N/A
water#fluoride|0934|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-25.372|-125.785|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|128.67|N/A|-44.613|-67.100|N/A|N/A
water#fluoride|0935|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-22.675|-114.186|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|107.18|N/A|-40.021|-69.703|N/A|N/A
water#fluoride|0936|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-21.047|-107.352|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|94.911|N/A|-37.262|-70.751|N/A|N/A
water#fluoride|0937|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-18.817|-98.261|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|79.126|N/A|-33.532|-71.484|N/A|N/A
water#fluoride|0938|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-16.827|-90.368|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|66.002|N/A|-30.238|-71.431|N/A|N/A
water#fluoride|0939|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-15.624|-85.679|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|58.505|N/A|-28.259|-71.056|N/A|N/A
water#fluoride|0940|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-13.976|-79.386|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|48.850|N/A|-25.578|-70.090|N/A|N/A
water#fluoride|0941|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-12.504|-73.862|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|40.816|N/A|-23.206|-68.757|N/A|N/A
water#fluoride|0942|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-11.612|-70.549|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|36.220|N/A|-21.776|-67.716|N/A|N/A
water#fluoride|0943|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-10.391|-66.058|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|30.296|N/A|-19.833|-65.986|N/A|N/A
water#fluoride|0944|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-9.652|-63.347|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|26.906|N/A|-18.659|-64.752|N/A|N/A
water#fluoride|0945|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-8.643|-59.649|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|22.531|N/A|-17.059|-62.819|N/A|N/A
water#fluoride|0946|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-7.738|-56.339|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|18.882|N/A|-15.631|-60.826|N/A|N/A
water#fluoride|0947|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-7.191|-54.320|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|16.791|N/A|-14.763|-59.484|N/A|N/A
water#fluoride|0965|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-25.059|-146.66|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|121.895|N/A|-85.065|-134.889|N/A|N/A
water#sodium|0010|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-4.087|-146.558|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|111.247|N/A|-31.273|-70.671|N/A|N/A
water#sodium|0014|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-2.887|-125.245|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|69.366|N/A|-28.625|-87.391|N/A|N/A
water#sodium|0015|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-1.241|-88.969|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|18.930|N/A|-21.752|-93.031|N/A|N/A
water#sodium|0016|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.477663|-62.968|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|3.215|N/A|-14.009|-74.239|N/A|N/A
water#sodium|0017|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.156883|-44.602|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.349571|N/A|-7.572|-51.982|N/A|N/A
water#sodium|0018|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.0474388|-31.498|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.0257894|N/A|-3.670|-35.189|N/A|N/A
water#sodium|0019|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.0151328|-22.325|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.00113597|N/A|-1.759|-24.099|N/A|N/A
water#sodium|0200|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.0085288|2.213|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.000362004|N/A|-1.253|0.951581|N/A|N/A
water#sodium|0201|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.0060481|-10.233|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|2.00851e-05|N/A|-0.946292|-11.185|N/A|N/A
water#sodium|0211|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.00692988|-2.766|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|8.24407e-05|N/A|-1.074|-3.848|N/A|N/A
water#sodium|0212|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.00335906|11.441|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-1.36001e-05|N/A|-0.691548|10.746|N/A|N/A
water#sodium|0213|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.00429004|1.317|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|2.40758e-05|N/A|-0.791204|0.521169|N/A|N/A
water#sodium|0222|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.00880569|4.934|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|0.000365365|N/A|-1.275|3.650|N/A|N/A
water#sodium|0223|N/A|N/A|N/A|N/A|N/A|N/A|N/A|-0.00499483|4.847|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|N/A|3.1716e-05|N/A|-0.874057|3.968|N/A|N/A
